证券简称,id,year,YBR,x2,x4,OCFDR,ROE,CLTLR,CATAR,DER,DR,YoO,RDR,TAT,IFR,GIC
迅捷兴,688655,2020,0.017203929,1.7193,1.5271,-0.021,11.4202,92.9713,50.9544,0.467923835,31.8766,15,0.077673633,0.8008,0.157219112,1.031360034
迅捷兴,688655,2019,0.040538549,1.4973,1.3236,0.1207,13.1618,83.6568,50.977,0.686234337,40.6963,14,0.103108549,0.8454,0.118753588,1.384509225
迅捷兴,688655,2018,0.010235219,1.0822,0.8706,-0.1406,5.3122,98.3232,52.7448,0.982926534,49.5695,13,,0.6766,0.052275258,
和林微纳,688661,2021,0.061832039,2.5132,2.022,0.749,46.6549,95.7073,70.7412,0.416647261,29.4108,9,0.074636965,1.1874,0.044600241,1.210683176
和林微纳,688661,2020,0.021747185,1.8938,1.5146,0.7895,14.8399,96.9848,65.2116,0.550493609,35.5044,8,0.101311044,1.4292,-0.117146205,1.653134885
和林微纳,688661,2019,0.018010424,2.3463,1.8609,0.571,44.9239,82.3335,61.8828,0.471314761,32.0336,7,0.096993994,1.2275,0.321452458,1.230434101
和林微纳,688661,2018,0.032199995,1.8598,1.5472,0.621,53.2773,80.807,60.2023,0.668326231,40.0597,6,,1.1936,0.238262909,
富信科技,688662,2021,0.04889259,2.5201,1.6815,0.4418,22.7379,99.8961,74.5738,0.423029135,29.6229,18,0.043567785,1.326,0.15858332,0.997248554
富信科技,688662,2020,0.082450628,2.3233,1.4848,0.9395,25.7377,100,72.241,0.452704366,31.0938,17,0.044586172,1.5009,0.20864826,1.038823082
富信科技,688662,2019,0,2.1346,1.3276,0.0654,21.9969,100,73.341,0.52554931,34.3575,16,0.04459885,1.6204,0.140283658,1.1782857
富信科技,688662,2018,0.242536157,1.9874,1.2293,0.3162,13.7742,100,76.325,0.625030656,38.4049,15,,1.4493,0.072104812,
银河微电,688689,2021,0,2.6363,2.2049,0.319,12.8518,95.9251,72.7931,0.404190535,28.7846,15,0.066976804,0.809,0.156847654,1.155980671
银河微电,688689,2020,0,2.719,2.2845,0.5498,10.7694,94.6091,71.16,0.382410629,27.6626,14,0.055038424,0.7792,0.19234534,0.901792625
银河微电,688689,2019,0,2.4866,2.0648,0.3518,12.5602,94.6203,65.4508,0.385374678,27.8174,13,0.056470624,0.8838,0.190022513,0.956969593
银河微电,688689,2018,0,1.8145,1.4975,0.2747,13.5645,96.4189,66.0242,0.606138879,37.7389,12,0.064073371,0.9807,0.126447622,1.120270947
明微电子,688699,2021,0,9.1064,8.3178,-0.4231,15.3774,96.8176,85.4032,0.107255732,9.6866,18,0.080823847,0.6368,0.190796399,1.134713337
明微电子,688699,2020,0,3.4018,2.6316,0.1478,26.7724,95.1541,81.1124,0.334367292,25.0581,17,0.091902764,1.1454,0.216917083,1.183684288
明微电子,688699,2019,0,3.8333,2.4788,0.0187,18.9601,88.0216,87.0664,0.347778767,25.8038,16,0.085850593,1.1187,0.452255723,0.962644572
明微电子,688699,2018,0,3.5644,2.5421,0.5124,37.6548,83.7158,86.8955,0.410844072,29.1204,15,0.104944291,1.3627,0.50507286,1.300000104
宏微科技,688711,2021,0.119691607,1.7534,1.1855,0.0227,13.8346,90.7955,72.1209,0.833558045,45.301,15,0.088580826,0.8678,0.060737172,1.276867974
宏微科技,688711,2020,0.167471069,1.5555,1.0871,0.0341,7.0671,92.0835,77.4972,1.191081589,54.1052,14,0.093562843,0.7885,0.126777799,0.989440324
宏微科技,688711,2019,0.32762206,1.8413,1.2889,0.065,4.9209,88.044,77.4498,0.935432782,47.7742,13,0.105603433,0.8686,0.187883523,1.254894361
宏微科技,688711,2018,0.215365676,1.8271,1.311,0.0912,4.2716,84.1761,73.6273,0.953604317,47.8729,12,0.092336967,0.8048,0.179083657,1.087581663
格科微,688728,2021,0.362278384,1.7286,0.983,-0.102,51.8037,92.9274,84.2265,1.102307503,52.4332,17,0.16124792,1.488,0.078215591,1.749488052
格科微,688728,2020,0.371402039,0.9641,0.5102,0.1309,52.3605,96.4507,84.6272,10.1225266,91.0092,16,0.162828158,1.4723,0.046765788,1.682342299
格科微,688728,2019,0.383282807,1.9679,0.9909,-0.1778,65.4359,97.9659,88.816,0.854254618,46.07,15,0.109653918,1.1945,0.393777245,1.1151677
普冉股份,688766,2021,0,5.3807,3.618,-0.5992,28.5077,99.8151,93.0874,0.209663557,17.3324,5,0.126646762,1.9127,0.036406721,1.976177885
普冉股份,688766,2020,0,4.2279,2.6533,0.4877,24.718,95.8388,94.3183,0.303391336,23.2771,4,0.174702047,1.7365,0.058762782,2.036376534
普冉股份,688766,2019,0.051072497,1.4225,0.6295,-0.2114,32.0439,100,92.7896,1.876126418,65.231,3,0.172978851,1.731,0.06038935,2.291133539
普冉股份,688766,2018,0.134542457,2.0205,0.9854,-0.3256,10.8171,96.2945,91.2559,0.883319979,46.9023,2,,1.2019,0.033162114,
海天瑞声,688787,2021,0,11.467,11.3875,1.2991,20.6777,100,94.6319,0.089948837,8.2526,16,0.183102548,0.5293,0.241587984,0.982386773
海天瑞声,688787,2020,0,7.7603,7.6049,1.7157,31.2543,100,93.2061,0.136501523,12.0107,15,0.216425686,0.7702,0.253510303,1.233058011
海天瑞声,688787,2019,0,3.9876,3.541,1.3915,50.6525,100,86.755,0.278057672,21.7563,14,0.229655834,1.1248,0.172489244,1.618007653
海天瑞声,688787,2018,0,4.0655,3.6868,1.1055,49.2393,100,97.7337,0.316481254,24.0399,13,0.300135065,1.2677,0.044465981,1.413664837
艾为电子,688798,2021,0.090647677,0.9821,0.415,0.2972,28.9296,99.2591,62.2586,1.767630645,63.868,13,0.201816504,1.6046,0.029997074,1.412729192
艾为电子,688798,2020,0.442509769,1.2557,0.528,0.2146,30.3748,99.1999,70.1893,1.290782865,56.3468,12,0.201022795,1.6467,0.08641382,1.466767717
艾为电子,688798,2019,0.332268961,1.4601,0.6218,0.2411,16.0485,99.4692,66.1753,0.837039668,45.5646,11,0.174499615,1.4748,0.110756343,1.325016166
艾为电子,688798,2018,0.214830422,1.7064,0.9385,0.2472,19.8632,83.5777,76.2038,1.147428334,53.4327,10,0.182299324,1.6263,0.095642976,1.595264828
中芯国际,688981,2021,0.052638191,4.2025,3.9812,0.2092,6.0718,37.4538,48.4389,0.635195681,30.7748,17,0.212187476,0.172,0.03505896,1.247654421
中芯国际,688981,2020,0.112863921,2.3901,2.1714,0.1869,4.234,46.0845,41.7853,0.999648507,37.9369,16,0.206130991,0.2061,0.018493655,0.956604396
中芯国际,688981,2019,0.07976409,2.3864,2.1292,0.138,1.982,45.788,41.7214,0.916996784,38.1831,15,0.209019971,0.2604,0.018268915,1.07605881
中芯国际,688981,2018,0.061093678,2.4335,2.07,0.2288,3.9497,32.9606,34.953,0.9914977,43.5778,14,0.17689636,0.2889,0.013006731,1.058081476
艾融软件,830799,2021,0.328916065,5.7652,5.5276,0.6853,18.139,100,87.023,0.17862007,15.0944,12,0.178596549,0.7705,0.108543309,1.289093058
艾融软件,830799,2020,0.106119395,2.325,2.2337,0.3849,26.8922,81.3222,82.0204,0.771270325,43.3807,11,0.139555548,0.8631,0.156113114,1.261172264
艾融软件,830799,2019,0.414816516,4.4352,4.21,1.2927,34.7061,100,99.3682,0.290289585,22.4044,10,0.130371795,0.8798,0.280727829,1.20554993
艾融软件,830799,2018,0.189304271,6.6758,6.2844,0.7735,30.7684,98.9467,99.0591,0.176841387,14.9965,9,0,0.9166,0.298581389,1.178074406
鑫汇科,831167,2021,0.035130069,1.5373,1.1449,0.215,28.3822,99.7671,85.8212,1.363426247,55.9563,18,0.057582098,1.7152,0.077240079,1.199205472
鑫汇科,831167,2020,0.161597569,1.4638,1.0832,0.0712,27.1366,100,89.3822,1.661654159,61.0609,17,0.060188358,1.9967,0.036174483,1.048967036
鑫汇科,831167,2019,0.077963149,1.5653,1.1446,0.3287,27.2054,100,88.8921,1.4010955,56.7886,16,0.078469257,2.2277,0.048642298,1.425838657
鑫汇科,831167,2018,0.042805182,1.4198,0.8641,0.1236,20.4403,100,89.8487,1.840779686,63.281,15,0,1.7917,0.061759831,1.189282281
科达自控,831832,2021,0.085443138,2.564,2.1673,-0.0215,11.4773,96.6525,87.2509,0.554459226,35.2076,21,0.100898539,0.4918,0.079648331,1.036976508
科达自控,831832,2020,0.137200553,2.2806,1.9635,-0.0638,14.8753,94.8341,83.567,0.645281735,38.6378,20,0.084323588,0.5725,0.084573323,1.267191256
科达自控,831832,2019,0.140548898,2.6179,2.1371,0.012,7.1761,93.4592,81.1558,0.510475231,33.1703,19,0.05132981,0.5456,0.035377436,1.344194318
科达自控,831832,2018,0.21423038,2.857,2.2589,-0.085,6.4394,91.3532,79.1201,0.45192178,30.3142,18,0,0.469,0.079525396,1.416647232
志晟信息,832171,2021,0.061086005,1.8363,1.6184,0.1403,18.9601,97.6546,79.3478,0.807293232,44.2485,17,0.069826882,0.7105,0.285408029,0.85360136
志晟信息,832171,2020,0.045829499,1.7709,1.3995,0.0036,26.4693,97.8429,83.5374,0.935173566,48.2112,16,0.123983002,1.0822,0.250011553,1.318636716
志晟信息,832171,2019,0.024025206,3.2997,2.8739,0.7407,27.1921,87.5988,91.7432,0.464972913,31.7394,15,0.149479469,1.2268,0.222825774,1.262802653
志晟信息,832171,2018,0.03788895,3.4461,2.9458,0.3525,44.1811,96.671,91.3814,0.377985107,27.4303,14,0.190023176,1.3611,0.201779758,1.813910468
奥迪威,832491,2021,0.057134344,4.0062,3.4489,0.3307,7.8094,94.1081,69.2769,0.225258395,18.3748,22,0.092848926,0.5794,0.253448889,1.334826613
奥迪威,832491,2020,0.03219146,5.4699,4.5786,0.8084,1.1964,89.3561,63.0735,0.148270736,12.9045,21,0.071971915,0.4686,0.221712247,0.859213586
奥迪威,832491,2019,0,5.2761,4.3222,0.5029,6.177,97.6189,62.5591,0.138306956,12.1463,20,0.095261956,0.5558,0.257032473,1.087104299
奥迪威,832491,2018,0,5.1639,4.38,0.9644,6.0381,97.7283,66.6281,0.152192028,13.2025,19,0.07733439,0.5241,0.218742927,0.930466218
威贸电子,833346,2021,0.104520395,1.3862,1.101,0.2267,17.3577,99.3136,46.8815,0.541871314,34.053,23,0.046607113,0.7213,0.246981399,1.097678315
威贸电子,833346,2020,0.235239183,3.3865,2.8167,0.8511,19.6569,88.3754,54.1694,0.22099471,18.0996,22,0.059268659,0.8315,0.266881504,1.089882235
威贸电子,833346,2019,0.024608612,4.033,3.4144,1.2478,23.4171,92.9865,64.4497,0.207524607,17.186,21,0.075643924,0.8562,0.267716381,1.106808505
威贸电子,833346,2018,0,1.972,1.684,0.2439,22.8084,97.8846,76.0314,0.649872305,39.3892,20,0,0.9493,0.195139099,1.21223415
恒拓开源,834415,2021,0,5.2252,5.0126,0.081,5.8133,99.5416,84.3791,0.193639299,16.2229,14,0.039268592,0.4612,0.064289727,0.780986693
